rec_id,first_name,last_name,gender,dob,city,health_id,national_id
rec-00000609-aaa-0,Alice,Ntinyari,Female,20011119,Nairobi,011-112-5692,199905018590412
rec-00000610-aaa-0,Doreen,Mohamed,Female,20020721,Nairobi,033-344-3599,200207077060735
rec-00000611-aaa-0,Samwel,Mwendwa,Male,19960615,Ukwala,011-372-5273,199903129284323
rec-00000611-bbb-0,aSmwel,Mwenswa,Male,19960515,,011-372-tq73,199903129284323
rec-00000612-aaa-0,Geoffrey,Kipkoech,Male,19910722,Kisumu,057-976-0656,200011255465561
rec-00000613-aaa-0,Sammy,Adan,Male,20020918,Kisii,011-111-1937,199109295439111
rec-00000614-aaa-0,Mildred,Njeri,Female,20070419,Eldoret,098-111-4659,200001115995653
rec-00000614-bbb-0,Miltred,Njeri,,,,098-111-4659,
rec-00000614-bbb-1,Mildred,Njeei,,20070419,,,
rec-00000615-aaa-0,Asha,Kirimi,Female,19970911,Kakamega,034-724-7338,199601270640582
rec-00000616-aaa-0,Samuel,Mboya,Male,19940114,Nyeri,011-323-5913,200211306161196
rec-00000616-bbb-0,Samuel,aMboya,,19940214,,,200211306161196
rec-00000617-aaa-0,Ibrahim,Ndungu,Male,20071203,Nyahururu,091-827-6218,199802140544078
rec-00000618-aaa-0,Mercy,Murimi,Female,20111028,Tabaka,011-655-1545,199803305389487
rec-00000619-aaa-0,Daudi,Chepkemoi,Male,20020522,Nairobi,011-652-7150,199505177466427
rec-00000620-aaa-0,Nyamai,Chepngetich,Female,20030310,Nairobi,091-496-2382,199102157898528
rec-00000621-aaa-0,Mary,Mburu,Female,19990921,Runyenjes,011-282-0922,199802188791784
rec-00000621-bbb-0,Mari,Mburu,Female,,,,
rec-00000621-bbb-1,Mhary,,,19990921,Runyenjes,011-2i2-0922,
rec-00000622-aaa-0,Kennedy,Abdullahi,Male,19961110,Kisumu,011-114-1914,200207181411607
rec-00000623-aaa-0,Dickson,Makokha,Male,19941016,Ukwala,025-421-1796,199701085687503
rec-00000623-bbb-0,Dickson,,Male,1994w016,,025-421-q796,"1,99707108656875E+016"
rec-00000624-aaa-0,Korir,Omondi,Male,19920607,Chuka,025-270-7712,199311059708489
rec-00000625-aaa-0,Kelvin,Koech,Male,19980222,Nairobi,091-880-1488,199812087653862
rec-00000625-bbb-0,Kevin,,Male,,Nairobi,,
rec-00000625-bbb-1,Kelvkn,Koceh,,19980222,,092-880-1488,199812087653862
rec-00000626-aaa-0,Boaz,Mugambi,Male,19910629,Maragua,011-591-2302,199902127103974
rec-00000627-aaa-0,Charity,Galgallo,Female,19960512,Mombasa,057-157-3149,200206176045584
rec-00000627-bbb-0,,Galgsllo,Female,19960512,,057-158-3149,20020617605584
rec-00000627-bbb-1,Chairity,Galgallo,,,,057-157-31r9,200206176045584
rec-00000628-aaa-0,Judith,Rotich,Female,19990629,Matuu,011-651-9487,199211306897443
rec-00000629-aaa-0,Emmanuel,Kimani,Male,19991001,Londiani,046-206-0734,200502021154618
rec-00000630-aaa-0,Stephen,Kathure,Male,19960201,Mwingi,091-439-3089,200303281351091
rec-00000630-bbb-0,teden,Kzathur,,,Mwingi,091-43o-3089,200303281351091
rec-00000630-bbb-1,,Kathure,Male,,,091-439-e089,200303281361091
rec-00000631-aaa-0,Faith,Ochieng,Female,20000810,Nandi Hills,098-119-9796,200706306939845
rec-00000631-bbb-0,Faith,Okhieng,,,,098-119-9796,
rec-00000631-bbb-1,,Oecsieng,,20000810,,098-119-9796,
rec-00000632-aaa-0,Alice,Nkatha,Female,19961208,Kitengela,098-119-2352,200001308269315
rec-00000633-aaa-0,Christine,Chebon,Female,19990726,Nairobi,025-768-4533,199909230515519
rec-00000634-aaa-0,Nafula,Koech,Female,19960924,Mbita Point,047-872-1849,199411212142443
rec-00000635-aaa-0,Ngigi,Mwanzia,Male,20041127,Makuyu,011-344-6399,200301274712943
rec-00000635-bbb-0,Ng9gi,Mwanzai,,20041127,Makuyu,011-s44-6399,
rec-00000635-bbb-1,Nkigy,Mwansia,,20041127,Makuyu,011-34r-t399,2070301274712943
rec-00000636-aaa-0,Peter,Mukami,Male,20060514,Mlolongo,011-654-8378,199004068802393
rec-00000637-aaa-0,Faith,Ondari,Female,19960408,Nairobi,034-457-3332,199806157630367
rec-00000638-aaa-0,Rama,Kipngeno,Male,19940107,Nairobi,022-663-5034,199702232381674
rec-00000639-aaa-0,Brian,Odhiambo,Male,19970521,Ongata Rongai,011-114-6755,199711013964307
rec-00000640-aaa-0,Joseph,Simiyu,Male,19970223,Malava,011-651-7328,199902193076262
rec-00000641-aaa-0,Halima,Kiprop,Female,20001229,Mwingi,025-183-0555,198701168600508
rec-00000642-aaa-0,Godfrey,Omondi,Male,20020410,Ogembo,025-971-6119,200509238084888
rec-00000643-aaa-0,Cyrus,Kariuki,Male,19930218,Mtwapa,011-112-7172,199808036684534
rec-00000644-aaa-0,Yussuf,Muthoni,Male,19981015,Athi River (Mavoko),011-652-3265,199505024686728
rec-00000644-bbb-0,,Muthonfi,Male,19981015,,011-65w-3265,193505042686722
rec-00000644-bbb-1,Yussuv,Muthoni,,,,011-66q-326t,199505024686728
rec-00000645-aaa-0,Purity,Awuor,Female,19981216,Nairobi,011-652-3393,200812224472142
rec-00000646-aaa-0,Fatuma,Mwenda,Female,20041010,Rumuruti,011-112-3938,200102135200732
rec-00000647-aaa-0,Patrick,Mbugua,Male,19991223,Nairobi,011-114-2360,199809242460457
rec-00000647-bbb-0,Patrikk,Mbugua,Male,,,,
rec-00000648-aaa-0,Lydia,Njenga,Female,19941230,Luanda,011-651-5963,199803133586919
rec-00000649-aaa-0,Shadrack,Chege,Male,20000102,Kisumu,011-652-3585,200507037604163
rec-00000650-aaa-0,Samwel,Kungu,Male,19880304,Nairobi,091-610-2224,200002169819085
rec-00000651-aaa-0,Stephen,Okoth,Male,20021005,Bondo,011-651-1173,200906301655928
rec-00000651-bbb-0,Stephene,Okoth,,,,011-651-1173,
rec-00000651-bbb-1,Stepen,Okoth,,20021005,,0q1-651-1173,200906301655968
rec-00000652-aaa-0,Ruth,Wekesa,Female,19920814,Kipkelion,011-329-1286,200306094609928
rec-00000652-bbb-0,Rur,Wekeja,Female,19920814,,,20306094609928
rec-00000652-bbb-1,Rut,Wekfesa,Female,,,011-329-1286,2003046904609928
rec-00000653-aaa-0,Nelson,Njagi,Male,20040730,Wajir,091-667-8539,200402143907408
rec-00000653-bbb-0,,Njagi,Male,,,091-567-8r39,200402333907408
rec-00000654-aaa-0,Julius,Omondi,Male,20010221,Matuu,034-924-9428,199909187614385
rec-00000655-aaa-0,Vincent,Mohamed,Male,20051030,Kapenguria,011-553-9106,199711149701162
rec-00000655-bbb-0,Vin,Mohaqed,Male,,,011-553-9106,999711149701162
rec-00000656-aaa-0,Hellen,Karanja,Female,19951007,Eldoret,011-114-9783,199311068208664
rec-00000657-aaa-0,Kelvin,Otieno,Male,20031122,Tabaka,047-396-2685,200504146232783
rec-00000658-aaa-0,Kyalo,Nyambura,Male,20010104,Nairobi,034-244-7774,199605155071326
rec-00000659-aaa-0,Irene,Nekesa,Female,19930801,Kisumu,058-261-0931,200303135507607
rec-00000660-aaa-0,Mohamed,Mutai,Male,19980818,Matuu,011-592-6151,200103064444179
rec-00000660-bbb-0,Mohwmey,Mutai,,19980818,,012-592-6151,
rec-00000660-bbb-1,Mohamjed,Mutai,Male,,,011-r92-6151,200103061454179
rec-00000661-aaa-0,Wanjiru,Mohamed,Male,19950406,Makuyu,091-836-3083,199301290031016
rec-00000661-bbb-0,Wanziru,Mohamed,,,Makuyu,,919301290031016
rec-00000662-aaa-0,Rose,Kiptanui,Female,20080717,Rongo,011-655-0331,200310104681074
rec-00000662-bbb-0,Rkse,Kiptanui,,,Rongo,011-654-0331,
rec-00000662-bbb-1,,Kiptanui,Female,20099717,,011-655-9431,200301104681074
rec-00000663-aaa-0,Muthoni,Okumu,Female,19950402,Nairobi,011-111-6879,199512212297524
rec-00000664-aaa-0,Esther,Mulwa,Female,19970925,Thika,091-791-4826,199902189917455
rec-00000665-aaa-0,Murithi,Otieno,Male,19990328,Busia,011-337-2650,200010178984461
rec-00000665-bbb-0,Murithi,Otieno,,,,,5200010178984461
rec-00000666-aaa-0,Faith,Wambua,Female,20021204,Mombasa,025-344-7674,199305200615252
rec-00000666-bbb-0,Fa9th,Wambua,Female,,,025-444-767r,
rec-00000667-aaa-0,Sammy,Nthenya,Male,19940225,Ngong,091-868-0108,199208182510309
rec-00000667-bbb-0,Samn6,Nthenya,,19940225,,091-86u-0108,199208q82510309
rec-00000668-aaa-0,Naomi,Ndung'u,Female,20030827,Busia,091-419-4269,200907150539897
rec-00000669-aaa-0,Lucy,Ouma,Female,19980115,Kikuyu,011-652-4890,200008066909365
rec-00000670-aaa-0,Abdi,Mwangi,Female,19940729,Wajir,058-171-0759,199111172269193
rec-00000671-aaa-0,Simiyu,Jumba,Male,20000924,Garissa,091-644-7398,200411079577942
rec-00000671-bbb-0,Simiyu,Jumva,,200009w4,Garissa,091-644-7498,200411070577942
rec-00000672-aaa-0,Cyrus,Chirchir,Male,20000225,Wundanyi,011-349-9480,199409041586955
rec-00000672-bbb-0,Cyr7s,Chirlhiah,Male,2o000225,,011-349-9480,
rec-00000673-aaa-0,Mohamed,Mbogo,Male,19930627,Londiani,011-654-2712,200303203567147
rec-00000674-aaa-0,Nekesa,Kimutai,Female,19960501,Rongo,046-897-4329,199304105964343
rec-00000674-bbb-0,Nekesb,Kimudai,,,,046-897-4329,199304105964343
rec-00000675-aaa-0,Mercy,Mumbua,Female,19970330,Nairobi,011-111-1726,199912235566953
rec-00000676-aaa-0,Ken,Odira,Male,20051108,Karuri,011-265-8669,200101154299712
rec-00000677-aaa-0,Ruth,Marwa,Female,19990920,Nairobi,058-527-1223,200001210672395
rec-00000678-aaa-0,Mumo,Cherotich,Male,20051030,Eldoret,047-337-0871,200510284596757
rec-00000678-bbb-0,,Cerotich,Male,20051030,,047-3w7-0871,
rec-00000679-aaa-0,George,Wanjiku,Male,20010621,Nairobi,011-651-7464,200212044298304
rec-00000679-bbb-0,Jorge,,Male,,,011-651-7464,
rec-00000680-aaa-0,Aron,Yussuf,Male,19930526,Kamulu,011-290-8277,200011061681369
rec-00000680-bbb-0,Arln,Yujsuk,Male,,,,200011061681369
rec-00000680-bbb-1,,Yustsuv,,1993052t,Kamulu,011-290-8277,
rec-00000681-aaa-0,Martin,Atieno,Male,20040301,Nakuru,058-269-8222,200101082336025
rec-00000682-aaa-0,Angela,Mzungu,Female,20020817,Homa Bay,091-631-4623,200712072211164
rec-00000682-bbb-0,Angeoa,Mzungu,,,Homa Bay,,200712972211164
rec-00000683-aaa-0,Dancan,Odhiambo,Male,19890521,Mlolongo,091-774-0653,199508249206079
rec-00000683-bbb-0,aDmcan,Odhiampi,,19890521,Mlolongo,091-775-0653,199508294206079
rec-00000684-aaa-0,Joseph,Odhiambo,Male,19960919,Nairobi,011-654-8077,199804252589432
rec-00000685-aaa-0,Sheila,Yakub,Female,19970804,Nairobi,091-425-6851,200602114230227
rec-00000685-bbb-0,Sheila,Yackub,Female,,,092-415-6851,200602814230227
rec-00000686-aaa-0,Michael,Abdullahi,Male,19981121,Mombasa,098-119-9351,199805298495483
rec-00000686-bbb-0,,Abdullahi,Male,,,098-119-8351,
rec-00000687-aaa-0,Hilda,Mwangi,Female,20030517,Muhoroni,091-810-0003,200106182116375
rec-00000687-bbb-0,,,Female,20030517,,,
rec-00000687-bbb-1,,Mwagi,Female,20030517,,091-810-9003,200061821162375
rec-00000688-aaa-0,Clinton,Musili,Male,19910530,Nairobi,011-112-5523,200801235340256
rec-00000688-bbb-0,Clintob,Musikk,,19910530,,p11-112-5523,200801235340256
rec-00000689-aaa-0,Grace,Gacheri,Female,19980510,Kerugoya/Kutus,058-697-5571,199408228973502
rec-00000690-aaa-0,Naima,Mbugua,Female,20030101,Nairobi,011-652-2743,199711284507528
rec-00000691-aaa-0,Juliana,Ngunjiri,Female,19950713,Nambale,011-651-3984,200108031651553
rec-00000692-aaa-0,Philemon,Mahamed,Male,20020206,Oyugis,091-891-9379,200202130659011
rec-00000693-aaa-0,Sharon,Wanjohi,Female,20040923,Rongo,098-111-9311,200307076316513
rec-00000694-aaa-0,Tabitha,Katana,Female,20061030,Ruai,091-738-9002,199512171943064
rec-00000695-aaa-0,Caroline,Njau,Female,19860518,Kakamega,011-576-8186,201111164684168
rec-00000695-bbb-0,Carolin,ajau,Female,,,011-576-8186,201111164768468
rec-00000696-aaa-0,Tonny,Ahmed,Male,20050216,Meru,091-142-9320,200103045677659
rec-00000696-bbb-0,Tonnh,Ahm3d,,20059216,Meru,091-142-9320,2001o3945677659
rec-00000697-aaa-0,Prudence,Murithi,Female,20030307,Nairobi,057-020-4348,200707271020079
rec-00000698-aaa-0,Grace,Hussein,Female,20000711,Kapenguria,098-111-3223,200012076078769
rec-00000698-bbb-0,Gracr,Hussein,Female,,,098-1q1-3q23,
rec-00000699-aaa-0,Benard,Awino,Male,19921204,Bomet,011-655-2814,200008103823716
rec-00000700-aaa-0,Juma,Peter,Male,20050601,Ukunda,058-349-6522,199505262626386
rec-00000701-aaa-0,Hannah,Chepkirui,Female,19930507,Mumias,025-077-5149,198401108206661
rec-00000701-bbb-0,Hannavh,Chepkirui,,19930507,,025-077-51e9,1984011o8206661
rec-00000701-bbb-1,Hana,,,19930507,,025-077-5149,
rec-00000702-aaa-0,Onesmus,Jepkosgei,Male,19990210,Ruiru,091-678-4628,199604126615608
rec-00000703-aaa-0,Harrison,Dahir,Male,20040407,Vihiga,011-111-9273,199512112716292
rec-00000704-aaa-0,Joseph,Abdi,Male,20051230,Kilifi,011-114-9022,200004087213791
rec-00000705-aaa-0,Emmanuel,Yussuf,Male,19990306,Rumuruti,091-470-7570,199812193869933
rec-00000706-aaa-0,Thuo,Munene,Female,19950901,Migori,098-111-4505,200011165071952
rec-00000706-bbb-0,Thup,Munene,Female,,,098-111-45p5,200011165701952
rec-00000706-bbb-1,Thuo,Munene,,,,,
rec-00000707-aaa-0,Eunice,Mohamed,Female,20090912,Machakos,011-343-8216,200312013244103
rec-00000708-aaa-0,Mwanzia,Obonyo,Female,20090116,Mlolongo,034-407-9940,200002078788332
rec-00000709-aaa-0,Moses,Kipyego,Male,19970407,Kitale,011-493-9542,200405155727451
rec-00000710-aaa-0,Adan,Koome,Male,19941025,Ol Kalou,011-356-0581,199811093832022
rec-00000710-bbb-0,Atanz,Kume,Male,,,011-356-0581,
rec-00000710-bbb-1,Adan,Koome,,19941o15,,011-35t-0581,
rec-00000711-aaa-0,Reuben,Mohamed,Male,20040211,Rumuruti,011-652-9468,199205179011726
rec-00000712-aaa-0,Brian,Nelima,Male,19920304,Nairobi,098-111-9359,199909161983528
rec-00000712-bbb-0,Brysmt,Nelckma,Male,,,098-111-9359,199909171983528
rec-00000713-aaa-0,John,Kiarie,Male,20030124,Taveta,098-119-1889,199401177248072
rec-00000714-aaa-0,Virginia,Nduku,Female,20040112,Mandera,098-119-0569,200003149401615
rec-00000714-bbb-0,Virginya,Nduku,Female,20049112,,098-1a9-0469,
rec-00000714-bbb-1,Ginny,Nduccku,Female,20040112,,098-1q9-0569,2000w149401615
rec-00000715-aaa-0,Joseph,Kageha,Male,20051225,Nairobi,011-310-3046,200004063762223
rec-00000715-bbb-0,Jozeph,Kageha,,20041225,,011-310-3046,2000040637y24223
rec-00000716-aaa-0,Abdikadir,Gitonga,Female,19960821,Maralal,091-794-2987,199909131665314
rec-00000717-aaa-0,Jackson,Mutheu,Male,20020515,Eldoret,098-111-6803,199803249606683
rec-00000717-bbb-0,Jackson,Mute7,,2p020515,Eldoret,,19980324960668
rec-00000718-aaa-0,Nancy,Kemboi,Female,20020713,Wundanyi,091-183-3081,200310254350183
rec-00000719-aaa-0,Halima,Okinyi,Female,19990530,Mombasa,011-475-0644,199906167216626
rec-00000719-bbb-0,Halimz,Ockin7i,,19990539,Mombasa,011-475-p644,199906167216626
rec-00000720-aaa-0,Allan,Ibrahim,Male,20020215,Ukwala,011-651-6518,200104117587788
rec-00000721-aaa-0,Robert,Ali,Male,20020917,Kisumu,091-850-4398,200405255593735
rec-00000722-aaa-0,Gitau,Kamau,Female,19970728,Kapenguria,058-135-1018,200210186599143
rec-00000723-aaa-0,Lavender,Esinyen,Female,20140811,Kimilili,011-114-9111,200603187782082
rec-00000724-aaa-0,Everlyne,Odhiambo,Female,19960608,Eldoret,011-111-4226,200107219948589
rec-00000725-aaa-0,Oduor,Odhiambo,Male,19970615,Malindi,022-860-9817,199709096234723
rec-00000725-bbb-0,Odyor,Odhyambo,Male,,Malindi,,
rec-00000726-aaa-0,Alexander,Nyokabi,Male,19940618,Nairobi,025-444-3244,200602263765372
rec-00000727-aaa-0,Faith,Onyiego,Female,20000827,Kericho,057-105-8099,200106163426298
rec-00000728-aaa-0,Nelson,Njeri,Male,20031228,Rumuruti,098-111-5217,199504127779542
rec-00000729-aaa-0,Mercy,Chepkorir,Female,19990127,Tabaka,033-244-4227,199105153890693
rec-00000729-bbb-0,Mreci,Chepkorir,,1999o127,Tabaka,033-244-4w27,
rec-00000730-aaa-0,Wanjiru,Kaingu,Male,20010605,Ugunja,091-184-8830,200205120295402
rec-00000731-aaa-0,Osman,Kamau,Male,19961021,Nairobi,098-119-8276,199801266555603
rec-00000732-aaa-0,Auma,Maina,Female,20001220,Nairobi,091-132-3166,199709039848075
rec-00000732-bbb-0,Aumx,Maina,Female,,,,
rec-00000733-aaa-0,Kelvin,Kahindi,Male,19960127,Bungoma,091-742-9454,200701103236348
rec-00000733-bbb-0,,,,,Bungoma,091-742-9454,
rec-00000733-bbb-1,Kelfin,Kahinti,,19960127,,,200701103236348
rec-00000734-aaa-0,Joseph,Gitau,Male,20070819,Juja,011-331-8359,199707288504252
rec-00000735-aaa-0,Samuel,Ibrahim,Male,19961104,Nakuru,011-277-7914,199608063245766
rec-00000736-aaa-0,Abdirahman,Ouma,Male,19990924,Nyahururu,011-655-3762,199603147642421
rec-00000736-bbb-0,Abdirahman,Omua,Male,,,011-t55-3762,1.99603E+15
rec-00000736-bbb-1,Abtirahqman,Ouma,Male,,,,199603146742421
rec-00000737-aaa-0,Onyango,Mburu,Male,19951221,Naivasha,098-111-2850,200211230758332
rec-00000738-aaa-0,Daisy,Otieno,Female,19961217,Bondo,011-405-9292,200404035034325
rec-00000739-aaa-0,Grace,Mwangi,Female,20031127,Gilgil,025-900-7222,200108037159396
rec-00000739-bbb-0,Grais,Mnaki,,20031127,,025-900-7222,
rec-00000739-bbb-1,Grscr,Mwangi,,,,025-900-7222,
rec-00000740-aaa-0,Doris,Kiplangat,Female,20010607,Wundanyi,091-435-9892,199601273719937
rec-00000741-aaa-0,Stanley,Kimaru,Male,19980610,Ugunja,011-654-5966,200001027408897
rec-00000741-bbb-0,Sdnlqy,,,19980610,,01q-664-5966,200001027408897
rec-00000742-aaa-0,Ubah,Muema,Male,19970129,Mombasa,011-651-9463,200012201078156
rec-00000742-bbb-0,Usbh,Muemc,Male,19970129,,011-6r3-9463,
rec-00000742-bbb-1,Uqaj,Muema,,19970129,,,20002120170815
rec-00000743-aaa-0,Haron,Ekai,Male,19920706,Suneka,011-654-9124,198805218840498
rec-00000743-bbb-0,Haron,Ekia,,19920706,,011-654-9q24,
rec-00000744-aaa-0,Mercy,Mwangi,Female,19920422,Thika,011-655-4129,199406148613575
rec-00000744-bbb-0,,Mwhki,Female,19820422,Thika,,
rec-00000745-aaa-0,Evans,Mutugi,Male,20050914,Kilifi,011-114-3952,199612277135253
rec-00000746-aaa-0,Jelagat,Jepkoech,Female,19940228,Ahero,091-172-2613,199910218342015
rec-00000746-bbb-0,Jelahat,Jepkoekh,,19950228,,091-172-2613,199910218342015
rec-00000747-aaa-0,Doris,Achieng,Female,20060715,Nakuru,011-111-7070,200403088133439
rec-00000748-aaa-0,Catherine,Mutuma,Female,20021004,Nairobi,091-790-4060,201003131605332
rec-00000748-bbb-0,Catherine,Mutuma,,,,,2o1030136105332
rec-00000748-bbb-1,Caterina,Mutuma,Female,2002100w,,,
rec-00000749-aaa-0,Jackson,Otieno,Male,19990306,Kerugoya/Kutus,057-248-0320,199009108675199
rec-00000750-aaa-0,Jemimah,Katana,Female,20001116,Webuye,011-651-1742,200605252882315
rec-00000750-bbb-0,,Katana,,20001116,,011-651-2742,
rec-00000751-aaa-0,Wendy,Okech,Female,20030703,Eldama Ravine,091-728-6953,199608212456789
rec-00000751-bbb-0,Wenty,Okech,,20030603,,091-728-6943,199608212456789
rec-00000751-bbb-1,Wenda,,,20030703,,091-728-6953,
rec-00000752-aaa-0,Dorothy,Ouma,Female,19970318,Kikuyu,011-482-4207,199403081784106
rec-00000752-bbb-0,Doroty,,,19979318,Kikuyu,011-482-4207,
rec-00000753-aaa-0,Laureen,Kiiru,Female,19910824,Juja,011-114-9051,199109046029905
rec-00000754-aaa-0,Alex,Kilonzo,Male,19960805,Yala,011-652-4278,200412049610086
rec-00000754-bbb-0,Aleecs,Kilonzo,,,,,200412049610086
rec-00000755-aaa-0,Ian,Jepkemboi,Male,20010501,Nairobi,011-111-5959,199403126709415
rec-00000756-aaa-0,Kenneth,Masika,Male,20091016,Nairobi,033-516-8972,199904178627027
rec-00000757-aaa-0,Lameck,Akinyi,Male,19921001,Kilifi,091-811-7757,199606126571855
rec-00000758-aaa-0,Erick,Mwangi,Male,19980404,Malindi,091-116-0122,201305166593742
rec-00000759-aaa-0,Tracy,Mohamed,Female,19940128,Oyugis,091-451-8790,200506076302514
rec-00000760-aaa-0,Agnes,Muchiri,Female,20001022,Webuye,091-748-4122,200901218017548
rec-00000761-aaa-0,Faith,Kirimi,Female,19900603,Ngong,011-111-1464,199403295489191
rec-00000762-aaa-0,Muthama,Ochieng,Male,20071015,Eldoret,011-652-2042,199103234803659
rec-00000762-bbb-0,Mudhama,Ochieng,,20071015,,011-651-2042,
rec-00000763-aaa-0,Samuel,Gathoni,Male,19960811,Ugunja,011-655-0744,199907127648572
rec-00000763-bbb-0,Samuel,Gatoni,,,,,199907127648572
rec-00000764-aaa-0,Walter,Kiragu,Male,20050329,Isiolo,011-429-5217,199602262660181
rec-00000764-bbb-0,alger,,,20050229,Isiolo,,199602262660181
rec-00000764-bbb-1,Walteah,Kiragu,,20050329,,,199602w62660181
rec-00000765-aaa-0,Mwangi,Wanyonyi,Female,19921029,Isiolo,091-656-1741,200704154694845
rec-00000766-aaa-0,Stella,Wanyonyi,Female,19980127,Ahero,011-112-2781,199712038214325
rec-00000767-aaa-0,Jane,Kipkorir,Female,19991122,Tabaka,011-655-7236,198811278077966
rec-00000768-aaa-0,Salim,Mumbua,Male,20010328,Nairobi,011-654-2711,200006301317952
rec-00000768-bbb-0,,Mumbua,,,,,200006301317952
rec-00000768-bbb-1,Salim,Mumbua,,,,011-654-2u11,
rec-00000769-aaa-0,Margaret,Sikuku,Female,20020423,Nyamira,025-380-4461,200012018605051
rec-00000770-aaa-0,Joseph,Mukiri,Male,20070613,Kikuyu,033-875-8562,200702100450414
rec-00000771-aaa-0,Simon,Kiarie,Male,20020120,Athi River (Mavoko),057-774-4536,199909309706457
rec-00000771-bbb-0,Simeon,Kiary,Male,20029120,,057-774-4536,
rec-00000772-aaa-0,Faith,Nasimiyu,Female,20030714,Nyamira,011-651-0740,198809234184288
rec-00000773-aaa-0,Joyce,Murithi,Female,19990715,Kisumu,034-322-2047,200211246515347
rec-00000774-aaa-0,Ian,Mohamed,Male,20080606,Kamulu,011-112-8958,199903307475965
rec-00000774-bbb-0,Eo9n,,,20080606,,011-112-8958,199903307475964
rec-00000775-aaa-0,Elly,Ali,Male,20010720,Meru,011-435-4809,201209303269831
rec-00000776-aaa-0,Joseph,Yussuf,Male,20050225,Ugunja,022-641-6476,200403135615464
rec-00000777-aaa-0,Wilson,Njoka,Male,19960514,Kimilili,025-664-2266,199902295697949
rec-00000777-bbb-0,Wilson,jNoka,Male,199y0514,,025-66r-2266,2.00E+21
rec-00000778-aaa-0,Ruth,Njoroge,Female,20050923,Siaya,091-869-2762,200102123579309
rec-00000779-aaa-0,Stanley,Wambui,Male,20010806,Kericho,058-907-4349,198407035052087
rec-00000779-bbb-0,,Wapui,,20010806,Kericho,058-o07-4349,1983070350522087
rec-00000780-aaa-0,James,Ali,Male,20030422,Mombasa,011-651-6766,199910032347839
rec-00000781-aaa-0,Felistus,Mutuku,Female,20010101,Ongata Rongai,098-119-1841,200007043619135
rec-00000782-aaa-0,Evans,Mwanzia,Male,20001112,Nakuru,011-339-2014,199712210985341
rec-00000783-aaa-0,Ochieng,Mahat,Male,19961106,Nairobi,091-435-3144,200002087909793
rec-00000784-aaa-0,Irene,Ahmed,Female,19981101,Kendu Bay,011-114-1219,199304048481602
rec-00000785-aaa-0,Simion,Koech,Male,20010417,Kikuyu,034-979-1815,200111234931658
rec-00000786-aaa-0,Mutinda,Wafula,Female,19971127,Nairobi,091-746-3189,199308191405275
rec-00000787-aaa-0,Muli,Sang,Female,20030312,Nandi Hills,098-111-6096,200708265346011
rec-00000788-aaa-0,Amina,Kimani,Female,19960220,Limuru,011-494-3040,200211089544901
rec-00000788-bbb-0,Amin,Kimain,Female,,,011-494-3040,
rec-00000788-bbb-1,,Kimani,,,,011-494-3040,20211089544901
rec-00000789-aaa-0,Joshua,Murithi,Male,19880804,Nakuru,091-682-1393,200006219692728
rec-00000790-aaa-0,Abdirizak,Nzioki,Male,19950317,Nambale,011-222-9981,198810172376539
rec-00000791-aaa-0,Musyoki,Akoth,Female,19990817,Nairobi,011-111-6748,200106195318105
rec-00000791-bbb-0,Muyoky,Akoth,,,,011-111-6748,200106195314105
rec-00000792-aaa-0,Geoffrey,Njagi,Male,20041219,Ukunda,091-603-6436,200502082002672
rec-00000793-aaa-0,Charles,Mohamed,Male,19970304,Karuri,011-421-8287,199505081804747
rec-00000794-aaa-0,Mercy,Gitahi,Female,19930602,Mombasa,046-772-4934,200410245836322
rec-00000795-aaa-0,Julia,Akinyi,Female,20051029,Mombasa,011-512-6451,199005175081169
rec-00000796-aaa-0,Florence,Oloo,Female,19990828,Nyahururu,011-203-8698,200510161127102
rec-00000797-aaa-0,Winnie,Gatwiri,Female,20010927,Nairobi,091-465-3043,199701031339177
rec-00000798-aaa-0,Lucy,Kombo,Female,20011117,Nairobi,091-689-0481,200611054824799
rec-00000798-bbb-0,Lucile,Kompo,Female,,Nairobi,091-688-0481,6200611054824799
rec-00000798-bbb-1,Lycy,mKmpo,,20011117,,091-689-0481,
rec-00000799-aaa-0,Brian,Ibrahim,Male,19950619,Kisumu,011-112-9961,199906253538272
rec-00000799-bbb-0,Bian,Ibrahim,,19950tq9,Kisumu,,1999062435182726
rec-00000799-bbb-1,,Ibrahmt,,,,011-112-9961,199906253538272
rec-00000800-aaa-0,Abdi,Ruto,Male,19971008,Iten/Tambach,047-364-0511,200504280173256
rec-00000800-bbb-0,Abd,Ruto,,,,047-364-05q1,200504280173256
rec-00000800-bbb-1,Adhj,Rudo,Male,199710o8,,047-364-0511,200503280173526
rec-00000801-aaa-0,Margaret,Wandera,Female,19980625,Mombasa,011-655-4288,199701235470824
rec-00000801-bbb-0,Margaret,Wahdera,,19980625,,,199u01235470824
rec-00000802-aaa-0,Dorine,Musimbi,Female,20031126,Burnt Forest,033-486-7495,199804305987457
rec-00000803-aaa-0,Dorcas,Mutwiri,Female,19950213,Rongo,034-086-6478,199901104400728
rec-00000804-aaa-0,Mumbi,Were,Female,19890812,Nairobi,011-112-0601,199008267047952
rec-00000805-aaa-0,Fredrick,Momanyi,Male,19950818,Mombasa,033-795-1500,199812213330125
rec-00000805-bbb-0,,Momanyy,Male,19i50818,,033-795-15o0,199812213330125
